UniverseId,Name,Genre,Created Date,Updated Date,Max Players,Playability Status,Is Experimental,Price,Visits,Developer,Thumbnail URL,PlayerCount,Upvotes,Downvotes
6497729434,Be A Food [NEW],All,2024-09-01T07:02:18.303Z,2024-12-12T21:05:19.58Z,16,N/A,False,,5745668,Goofin,N/A,4968,58840,3586
4579085368,Generic Cooking Game [BETA][UPD2.16] ,All,2023-04-13T22:36:41.22Z,2024-12-02T08:07:47.587Z,6,N/A,False,,62275194,Hexbit Studios,N/A,5796,85770,8235
4931927012,[2X]🏀Basketball Legends🏀,Sports,2023-07-31T07:11:02.877Z,2024-12-13T10:10:16.407Z,10,N/A,False,,383997972,InfinitySports,N/A,9966,255352,55547
5728147388,[W8] Rope Swing Obby,All,2024-03-07T08:30:49.26Z,2024-12-14T14:19:14.4028355Z,20,N/A,False,,40290703,Forsix,N/A,7593,21223,3125
5148099079,[💫UPD] Bike of Hell,Adventure,2023-10-01T20:10:43.37Z,2024-12-13T23:52:26.3154612Z,18,N/A,False,,422316188,Captain Grumpy Games,N/A,2178,276911,100475
4293374620,Super League Soccer!,Sports,2023-01-16T19:20:52.88Z,2024-12-11T07:42:15.35Z,14,N/A,False,,639600070,Play! Football,N/A,8101,231237,49590
1214576306,Winter Event ⛄ Restaurant Tycoon 2,Building,2019-07-01T15:57:46.237Z,2024-12-12T09:16:27.383Z,9,N/A,False,,1405160395,Ultraw,N/A,7772,1214265,93378
4864117649,untitled tag game [recode] ,All,2023-07-12T21:01:23.517Z,2024-12-14T10:08:34.593085Z,40,N/A,False,,201717834,_create,N/A,3724,353063,36086
2851381018,Taxi Boss 🚖,Town and City,2021-08-22T14:37:42.743Z,2024-12-14T23:38:31.9116255Z,18,N/A,False,,372270396,Taxi Boss Group,N/A,3629,403180,27152
5578556129,[UPDATE 1.75] Anime Vanguards,All,2024-01-28T07:09:39.507Z,2024-12-14T01:13:10.0256197Z,24,N/A,False,,693159367,Kitawari,N/A,21654,1766621,60870
5985126622,void fishing,All,2024-05-13T23:50:31.647Z,2024-11-14T02:30:00.75Z,16,N/A,False,,18651550,wunmo,N/A,320,776834,10847
4199785916,SKYDIVE Off A TOWER! 🪂,Adventure,2022-12-20T04:12:49.483Z,2024-12-11T00:15:44.667Z,18,N/A,False,,102361345,silky_dev,N/A,516,692689,12723
4795326392,Pull a Sword,Adventure,2023-06-22T10:54:44.817Z,2024-12-14T22:22:24.7460874Z,8,N/A,False,,235065777,xFrozen Obbys,N/A,5124,1034296,27161
5836869368,Anime Defenders,All,2024-04-05T09:05:37.533Z,2024-12-13T00:43:54.193Z,30,N/A,False,,3321422158,Small World Games x Anime Defenders,N/A,12729,1968539,62802
3266192001,Kill Monsters to Save Princess,All,2022-01-17T16:26:01.863Z,2024-12-10T09:44:22.92Z,6,N/A,False,,74605643,XiaoChen Simulator,N/A,157,960108,25715
5972059550,Gym League,All,2024-05-10T23:19:30.19Z,2024-12-12T18:11:53.87Z,8,N/A,False,,426550397,1v2 Studios,N/A,12199,991980,27054
5663507626,⚔️Weapon Warrior Simulator⚔️,All,2024-02-19T11:51:25.4Z,2024-12-10T04:12:55.99Z,12,N/A,False,,63825393,Really Cool Game,N/A,738,695001,16015
2516682908,🚀 Fly Race!,Adventure,2021-04-14T12:36:05.907Z,2024-08-23T15:06:08.51Z,20,N/A,False,,158546558,Over the Moon!,N/A,226,1006887,28446
5132598287,Lumberjack Simulator,Adventure,2023-09-27T13:57:26.58Z,2024-11-17T01:30:19.887Z,10,N/A,False,,39884541,xFrozen Takeaway,N/A,374,676911,15786
6052033819,[UPD🎂] Cake Off!,Town and City,2024-05-30T17:47:40.927Z,2024-12-10T16:50:28.177Z,8,N/A,False,,50466773,| Flipping Frogs |,N/A,1557,450748,8205
6325068386,[UPD] Blue Lock: Rivals,All,2024-07-26T19:16:18.383Z,2024-12-14T17:48:06.2152726Z,10,N/A,False,,55786520,Blue Lock Rivals Official,N/A,111074,621367,13257
5196146334,Pull Up Simulator,Adventure,2023-10-15T17:28:50.95Z,2024-10-30T18:32:28.617Z,10,N/A,False,,89986810,Mega Simulator Games!,N/A,1750,511327,11842
3317771874,Pet Simulator 99! 🎁,All,2022-02-05T13:30:02.357Z,2024-12-14T18:26:52.8889068Z,10,N/A,False,,1661740039,BIG Games Pets,N/A,173229,2675392,116036
4543505495,[BILLY]RunStar Simulator,All,2023-04-04T09:10:23.047Z,2024-12-13T03:20:16.3Z,20,N/A,False,,115933990,BestBunny,N/A,239,398904,8794
5281426065,[🎅GRINCH!] Anime Combats Simulator,Adventure,2023-11-10T09:57:35.947Z,2024-12-14T07:28:38.5938963Z,12,N/A,False,,42680294,Swansa X Peaceful Play,N/A,1205,382277,7969
5940874374,[UPD] Animal Race,Adventure,2024-05-02T14:55:11.807Z,2024-12-14T10:56:09.9888717Z,8,N/A,False,,35148042,Animals Legendary,N/A,475,346985,6425
3494556606,(Free UGC) My Hello Kitty Cafe (Tycoon),Town and City,2022-04-12T05:37:02.573Z,2024-12-14T00:05:14.6085833Z,1,N/A,False,,451152885,Rock Panda Games,N/A,3351,805820,29081
4518160318,[🏎️UPD!] Mansion Tycoon 🌴🏠,All,2023-03-26T21:52:23.157Z,2024-11-29T20:07:26.043Z,8,N/A,False,,393409167,Capybara's Productions,N/A,3324,529370,15710
4732356421,Oobja,All,2023-06-02T16:33:56.327Z,2024-09-15T14:45:53.97Z,1,N/A,False,,6742063,≋V͎,N/A,60,381846,9036
3476371299,⚡Race Clicker,Adventure,2022-04-05T03:56:16.65Z,2024-12-14T19:40:59.2872639Z,25,N/A,False,,815322254,48h Games,N/A,7087,1319350,56653
5223708703,💪Kamehameha Simulator,All,2023-10-23T22:50:55.457Z,2024-09-26T03:08:39.867Z,12,N/A,False,,45964858,Awesome Fun Studios,N/A,663,529036,16967
5295169598,Ultimate Home Tycoon 🏠 ,All,2023-11-14T02:27:36.467Z,2024-12-14T23:42:02.8130109Z,16,N/A,False,,123519670,Ultimate Home Tycoon,N/A,2820,351967,7920
5642146978,Pillow Fighting Simulator,Adventure,2024-02-14T04:02:36.213Z,2024-11-17T01:05:20.243Z,10,N/A,False,,19333132,xFrozen Entertainment,N/A,116,280565,4316
5462477948,Egg Empire 🐣,All,2023-12-29T22:37:38.663Z,2024-10-05T07:12:37.937Z,10,N/A,False,,13837844,Chickens Inc,N/A,83,272157,3884
3764848644,Flappy Bird Race,All,2022-07-20T09:01:45.43Z,2024-11-04T11:54:36Z,10,N/A,False,,34569920,XiaoChen Mini Game,N/A,91,274119,4536
5361859890,Launch Into Space Simulator,Adventure,2023-12-03T13:03:55.6Z,2024-12-13T16:46:59.1379332Z,8,N/A,False,,60232308,Basket Space,N/A,980,345728,8427
2663599422,🍕 Eating Simulator,Adventure,2021-06-14T14:31:27.037Z,2024-12-05T22:05:46.057Z,12,N/A,False,,385420450,YUМ,N/A,145,1383763,64881
5210011607,Better Anime?,All,2023-10-20T13:13:22.183Z,2024-12-14T09:21:45.9713612Z,12,N/A,False,,13781478,CheeseNPizza,N/A,598,359438,9809
4066594855,👵🏼 The Nursing Home ,All,2022-10-31T20:16:12.657Z,2024-12-14T19:17:30.9127696Z,40,N/A,False,,43444141,THEAM STUDIOS,N/A,177,312198,8111
4703805278,🤑 Money Race ,Adventure,2023-05-23T19:57:19.487Z,2024-12-13T16:59:09.8297232Z,12,N/A,False,,90343297,Funnest Games Around!,N/A,753,369746,11524
3608594708,✨Collect The Body,Adventure,2022-05-26T15:45:20.207Z,2024-11-26T10:28:49.28Z,25,N/A,False,,169278246,The Venomhawks,N/A,2055,597286,25129
5682590273,👺Demon Warriors[🎅XMAS],Adventure,2024-02-24T05:59:34.393Z,2024-12-13T19:46:41.5260595Z,8,N/A,False,,18207449,Yes Madam,N/A,3142,268256,5692
4582358979,Arm Wrestle Simulator,All,2023-04-14T18:25:43.973Z,2024-12-14T16:43:00.827823Z,9,N/A,False,,1076223786,Kubo Games,N/A,10544,1164346,59656
4661321717,Build A Factory!,All,2023-05-08T19:44:28.603Z,2024-12-04T16:11:03.167Z,8,N/A,False,,20132653,TBlox Mini,N/A,273,244546,5059
3608732146,💪Size Legends Simulator,All,2022-05-26T17:00:36.86Z,2024-09-22T17:41:28.583Z,20,N/A,False,,57158171,Rho Games,N/A,261,339325,10853
5422546686,EVENT☃️ Horse Life 🐎,Adventure,2023-12-21T01:01:32.093Z,2024-12-14T05:20:45.6420062Z,45,N/A,False,,134558180,Sonar Studios,N/A,9897,325110,9991
5844593548,Anime Reborn [UPD 2],All,2024-04-07T03:48:09.227Z,2024-12-14T23:33:57.6611775Z,20,N/A,False,,89597771,AnimeReborn,N/A,10155,287234,7995
5243717044,[🧑‍🎄XMAS!] Push Up Battles,Adventure,2023-10-29T18:42:45.873Z,2024-12-10T19:04:46.783Z,10,N/A,False,,34587378,xFrozen x Frostyy,N/A,343,223641,4316
4540494160,[🎄Event!][🚽Free Titan!]⚔Sword Warriors!,All,2023-04-03T07:16:26.293Z,2024-12-13T07:53:34.413Z,6,N/A,False,,236967108,MiaoMeoHome,N/A,4297,470513,19949
4343544885,Tropical Resort Tycoon 2 🌴,All,2023-01-31T17:16:26.14Z,2024-12-11T03:56:44.267Z,6,N/A,False,,65266567,"Ready, set, more!",N/A,1437,240687,6141
5170731021,[🐺UPD]Demon Blade,Adventure,2023-10-09T06:07:50.763Z,2024-12-13T03:50:40.55Z,12,N/A,False,,100683106,DemonCube,N/A,2317,392880,16083
1934249057,[🎅] Tropical Resort Tycoon 🌴,Building,2020-08-10T17:14:50.91Z,2024-12-10T16:02:01.113Z,8,N/A,False,,563353972,"Ready, set, more!",N/A,749,593913,29579
4065065844,Building towers to fly farther 🪂,All,2022-10-31T07:10:22.683Z,2024-12-11T10:40:45.84Z,20,N/A,False,,99692546,BestBunny,N/A,572,336614,12796
3191268194,Mega Mansion Tycoon 🌴,All,2021-12-23T21:12:42.187Z,2024-12-13T02:23:56.137Z,6,N/A,False,,1114931235,Wild Atelier,N/A,5666,779755,41844
2727447177,Pet Story 🐶,All,2021-07-09T22:06:30.96Z,2024-12-14T15:47:55.0433716Z,45,N/A,False,,389811697,Ponchokings,N/A,1779,525117,25544
4396714365,Card Battles,Fighting,2023-02-17T07:30:26.47Z,2024-10-03T19:09:33.403Z,30,N/A,False,,83842130,Chefs Games,N/A,1396,346820,13696
6214293009,Kart Racing Simulator,Adventure,2024-07-04T12:22:25.647Z,2024-11-11T21:08:05.02Z,8,N/A,False,,18303868,OwlVision,N/A,422,192839,3752
4086464379,🏀 [WORLD 5] Dunking Race,All,2022-11-07T17:59:48.047Z,2024-05-24T09:44:39.913Z,20,N/A,False,,40374510,Endoei,N/A,80,180214,3092
4147392742,Yeet A Friend! 🎅,Adventure,2022-11-30T22:46:45.237Z,2024-12-13T13:27:57.4120597Z,12,N/A,False,,361355209,Low Effort Studios.,N/A,4894,654921,35231
5990372955,Roller Skate Racing,Adventure,2024-05-15T14:21:54.903Z,2024-10-12T11:50:10.173Z,8,N/A,False,,40564671,OwlVision,N/A,617,180703,3194
5642141643,Climb Race Simulator,All,2024-02-14T04:00:04.947Z,2024-11-17T01:15:25.36Z,10,N/A,False,,20724873,xFrozen x Derzern,N/A,348,168307,2421
6851364027,[UPD 0.5] Anime Realms,All,2024-11-28T18:09:43.813Z,2024-12-15T00:01:46.2242754Z,20,N/A,False,,16298091,64x,N/A,8003,189413,3652
5543899125,Head Soccer Simulator [UPD],Adventure,2024-01-19T17:47:43.18Z,2024-12-13T14:21:32.0251956Z,10,N/A,False,,16987094,| Hungry Gaming |,N/A,79,196260,4632
5174979552,🚀[Voyager] The Space Simulator,All,2023-10-10T19:42:24.67Z,2024-12-14T11:21:51.8636593Z,20,N/A,False,,22201291,mooonc0w,N/A,1108,224150,6633
4473839840,Waterpark Tycoon 🌊,Adventure,2023-03-13T03:33:21.533Z,2024-12-04T16:23:41.48Z,6,N/A,False,,47328065,Windburst Banana,N/A,81,207814,5664
5800312217,[🍀20K LUCK] Jule's RNG,All,2024-03-26T20:05:25.637Z,2024-12-13T03:53:29.18Z,20,N/A,False,,14143315,Jule Games,N/A,907,178452,3686
4934400142,Ride a Cart Simulator,Adventure,2023-07-31T21:44:47.57Z,2024-12-06T17:42:28.113Z,12,N/A,False,,146405322,OOP Studio,N/A,678,487282,25696
1176784616,🔥MOLTEN🔥 Tower Defense Simulator ,All,2019-06-05T04:21:45.977Z,2024-12-11T20:57:48.67Z,30,N/A,False,,3728986200,Paradoxum Games,N/A,11032,1620455,106668
4464930308,Every Second You Get +1 WalkSpeed,Adventure,2023-03-10T20:10:58.683Z,2024-12-01T14:35:07.617Z,15,N/A,False,,299504108,lol games..,N/A,1186,488344,26393
6307897893,Cars RNG,All,2024-07-23T07:08:35.4Z,2024-12-14T13:44:12.1347903Z,25,N/A,False,,8480887,Cars RNG,N/A,2278,189404,5057
4452742853,Clicker Mining Simulator,All,2023-03-06T04:45:12.483Z,2024-11-22T12:58:21.49Z,12,N/A,False,,129019176,Lightning Dragon Studio II,N/A,238,267748,10881
6290175032,Don't Shatter [2 Player Obby],Adventure,2024-07-19T19:12:56.483Z,2024-10-23T23:16:31.047Z,12,N/A,False,,39019730,Bob's Supermarket,N/A,1469,194217,5487
1946019424,Little World 🌎,All,2020-08-16T09:34:07.923Z,2024-08-30T19:20:50.633Z,25,N/A,False,,229801111,Counter Impact,N/A,244,519839,29779
3876150506,🎄Drive World 🏎️ Drifting & Racing ,Adventure,2022-08-24T19:04:07.633Z,2024-12-13T22:10:29.1295046Z,30,N/A,False,,269590549,Drive World | Twin Atlas,N/A,3200,411845,21804
4863192485,Pet Racer Simulator,All,2023-07-12T15:06:58.4Z,2024-12-14T15:47:09.3324002Z,12,N/A,False,,30294236,Incentive Team,N/A,163,173053,4270
4290156271,+1 Fat Every Second 🍔,Adventure,2023-01-15T18:00:05.357Z,2024-11-08T20:59:14.963Z,12,N/A,False,,242348196,Mega Obby Games!,N/A,906,392262,20571
1202096104,[LIMITED] Driving Empire 🏎️ Car Racing,Adventure,2019-06-23T03:39:38.623Z,2024-12-13T17:21:45.897577Z,25,N/A,False,,1690176675,Driving Empire by Voldex,N/A,18975,1695322,118161
1480782352,[PAGANI] Vehicle Legends 🏎️ Cars!,Adventure,2020-01-02T03:55:15.28Z,2024-12-13T17:21:18.0385706Z,18,N/A,False,,1572834894,QuadraTech,N/A,6952,1073725,72245
6134346426,Skateboard Race,All,2024-06-17T17:46:41.873Z,2024-12-14T11:12:08.2747501Z,8,N/A,False,,20755870,Eats Legendary,N/A,297,163992,3863
3386706810,[UPD] RoTube Life!,All,2022-03-02T00:29:13.45Z,2024-12-14T16:48:35.6492414Z,20,N/A,False,,309857476,Play! Studios,N/A,946,477813,27779
3541611379,Tower Defense X: BETA,Fighting,2022-04-30T06:57:56.987Z,2024-12-13T23:40:59.295429Z,50,N/A,False,,242854521,Tower Defense X,N/A,3391,284951,13323
4069560710,[🎄YAMATO + 🍬 CANDY + 📊 x8] ONE FRUIT,Adventure,2022-11-02T00:55:15.77Z,2024-12-14T17:42:13.0651262Z,12,N/A,False,,202399342,[B:S] One Fruit Team,N/A,5653,340336,17632
6625910847,Starving Pianists 🎹 ,All,2024-10-02T11:36:06.44Z,2024-12-13T18:12:37.1749142Z,28,N/A,False,,4341428,lmjingdian_2,N/A,471,3430,863
6426944918,🩷Wicked RP [FASHION SHOW]💚💖,All,2024-08-16T20:47:31.673Z,2024-12-14T21:34:56.2948276Z,30,N/A,False,,6317934,Wicked Movie Official - Universal Pictures,N/A,282,28603,1851
6252201542,BeatMerger [CREATE YOUR OWN SONGS],All,2024-07-12T01:58:51.34Z,2024-12-14T15:55:24.234998Z,1,N/A,False,,1512616,NsFlashcrafter1,N/A,121,3555,798
6049446718,🎄 La Kantina Vibe (NAVIDAD❄️) ,All,2024-05-30T02:30:23.793Z,2024-12-12T07:36:22.123Z,83,N/A,False,,3054355,Kantina Studio,N/A,146,1700,229
5986112502,Dance Vibe Pool ❤️,All,2024-05-14T07:51:16.147Z,2024-12-10T13:28:23.377Z,20,N/A,False,,2682729,Craft_DevPro,N/A,121,345,141
5726732822,Audio Controller,All,2024-03-06T18:57:01.853Z,2024-12-13T13:09:42.0761632Z,50,N/A,False,,1342480,Huk779,N/A,77,1395,255
5386253062,Dan's Karaoke ❄️,All,2023-12-10T15:58:26.323Z,2024-12-14T15:33:06.7565771Z,35,N/A,False,,13311230,whatever.dev(karaoke),N/A,467,14777,1241
5220221851,[BLOCKS] MUSICAL AUDITIONS,All,2023-10-22T19:32:45.847Z,2024-08-12T21:21:55.913Z,30,N/A,False,,3224965,Ober_Oberchecker22,N/A,50,1296,476
4362823476,START AN EMO BAND FROM YOUR GARAGE TYCOON,Comedy,2023-02-06T05:57:21.91Z,2024-12-09T00:07:12.67Z,6,N/A,False,,31902126,Badass Experiences,N/A,203,65289,7592
4358725642,Dance Room🥵,Town and City,2023-02-05T04:11:39.057Z,2024-12-06T07:46:25.287Z,81,N/A,False,,41702857,Salon de Bailes (orginal 2023),N/A,731,6999,2844
4319996251,[Concept| +12] 💃TOD ,All,2023-01-24T22:23:09.873Z,2024-12-13T22:43:54.9359377Z,30,N/A,False,,167276192,OofMayy Studios,N/A,5560,79710,7345
4300637801,TWICE Square (UPDATE),All,2023-01-19T11:27:52.28Z,2024-12-12T14:38:23.987Z,50,N/A,False,,90525937,JYP Official,N/A,44,54245,7992
4270406021,Halloween [ Part 1 ] | Friday Night Partying,All,2023-01-09T01:21:24.977Z,2024-12-12T21:54:54.123Z,16,N/A,False,,57365507,Party-Central,N/A,1141,53988,6269
4259619891,Party Hangout - Update,All,2023-01-06T00:47:07.827Z,2024-09-16T00:43:34.803Z,80,N/A,False,,4995665,hiramcmdjs,N/A,68,1657,206
3958712841,Pls Judge (Donation Game) 💸,All,2022-09-23T03:22:58.617Z,2024-11-20T07:12:23.95Z,15,N/A,False,,9322896,Out Of Robux?,N/A,22,8006,2655
3929033413,Piano Rooms,All,2022-09-11T17:14:21.813Z,2024-12-12T00:49:33.69Z,20,N/A,False,,3333458,Musical Innovations,N/A,91,4787,797
3770684765,{NEW!} Singers Tycoon,All,2022-07-22T04:37:53.083Z,2024-05-24T16:33:17.587Z,6,N/A,False,,9726181,Sensaic,N/A,53,12223,2803
3564089422,🐀🎵 Rap Ability Test 0.22,All,2022-05-07T23:00:03.633Z,2024-12-14T21:31:33.1350458Z,25,N/A,False,,9468059,Semicola Games,N/A,102,17543,4435
3415226285,🌈Wizard of Oz | Musical Theatre Roleplay,All,2022-03-12T18:57:31.927Z,2024-06-22T19:17:09.413Z,9,N/A,False,,840799,HunterGreya,N/A,11,806,218
3405992067,rosu!mania 7.50.1 🎧 Music + Rhythm,All,2022-03-09T06:17:34.637Z,2024-11-09T09:15:27.673Z,100,N/A,False,,9080013,RoVSRG,N/A,59,20682,6617
3349588628,Digital Piano [FREE AUTO],All,2022-02-17T12:32:11.247Z,2024-12-13T18:38:52.9602185Z,25,N/A,False,,33529703,Digital Piano Org.,N/A,271,27791,3830
3332494509,Ballroom Dance ❄️,Town and City,2022-02-11T05:05:47.453Z,2024-12-14T23:35:43.5901036Z,50,N/A,False,,208017512,Ballroom Dance,N/A,1049,100987,10834
3107874866,[Free UGC!] Epic Rap Battles [VC 🔊],Sports,2021-11-22T01:48:12.553Z,2024-12-14T11:32:24.2634047Z,15,N/A,False,,45482397,Lavaflow Studios,N/A,457,29600,7270
2999860891,LuoBu🎉 Transformation Night,All,2021-10-14T08:13:26.863Z,2023-10-27T10:24:52.35Z,50,N/A,False,,46501917,Roblox.cn,N/A,29,23322,4189
2953945619,Friday Night Bloxxin',All,2021-09-30T01:39:25.923Z,2024-12-09T19:50:26.23Z,30,N/A,False,,115397296,FNB Fan Club,N/A,335,176938,31757
2623596063,(TRIFLETHUMB) Untitled FNF Animations,All,2021-05-29T04:42:54.107Z,2024-10-18T04:03:36.133Z,25,N/A,False,,68279491,NotRifte,N/A,351,43148,11533
2597569447,Virtual Drums,All,2021-05-18T04:11:18.9Z,2024-12-11T21:06:25.547Z,28,N/A,False,,1446122,Ro-Xolotl,N/A,35,2651,223
2586634231,FNF Mod Animations [ANOTHERBROTHER] ,All,2021-05-13T15:33:43.07Z,2024-11-22T21:29:23.637Z,35,N/A,False,,36813240,FNFMA,N/A,395,24404,5942
2443177453,Basically FNF: Remix,All,2021-03-15T02:14:38.753Z,2024-12-14T17:49:02.9424091Z,20,N/A,False,,499260204,BitWørks,N/A,3380,348157,40903
2422985977,Literally FNF!,All,2021-03-06T16:09:45.527Z,2024-12-14T20:44:03.0486717Z,24,N/A,False,,188664858,Dungeon Arcade,N/A,185,283616,73869
2404080894,Funky Friday,All,2021-02-26T17:11:10.537Z,2024-11-20T22:13:39.157Z,18,N/A,False,,1851087187,Lyte Interactive,N/A,3200,1890486,200299
2354637886,⭐ [APT | +1] Dani's TT Dances,All,2021-02-06T22:06:36.307Z,2024-12-11T16:48:42.927Z,50,N/A,False,,25892041,iM1GHTB3DANI,N/A,123,30095,2800
2085218371,Just Shapes and Beats,All,2020-10-20T15:39:21.947Z,2024-11-16T15:47:35.307Z,25,N/A,False,,10769842,Vikram200526,N/A,75,16375,4615
2047210140,[APT DANCE | +9] ❄️ TTD 3,All,2020-10-02T12:16:37.89Z,2024-12-11T02:26:39.047Z,50,N/A,False,,1111087474,Emotes CO.,N/A,2935,757689,128509
1960626127,🌸┃ Vibe Place (ORIGINAL),All,2020-08-23T08:06:33.267Z,2024-11-27T23:51:05.527Z,20,N/A,False,,137225655,Leleisataco,N/A,54,106294,22760
1953956112,Visual Pianos [FREE AUTO],All,2020-08-20T07:42:05.73Z,2024-12-13T21:05:21.7744849Z,25,N/A,False,,15333261,Visual Piano Studios,N/A,228,21818,1862
1692631458,SPLASH ⭐ Skate & Music,RPG,2020-04-23T23:35:07.693Z,2024-12-10T08:43:56.14Z,25,N/A,False,,468666715,SplashDev,N/A,2107,272954,31905
964540701,[NEW SONGS!] Sound Space 🎶 Rhythm Game,All,2018-12-25T09:32:38.43Z,2024-12-02T00:10:16.273Z,25,N/A,False,,30381353,Sound Space Studio,N/A,94,134901,22165
911404002,Club Life 🏡 RP,Town and City,2018-11-08T20:34:37.787Z,2024-12-14T13:21:00.0222211Z,25,N/A,False,,303918629,Stereo Hearts Studio,N/A,508,73385,31329
301252049,[you❔] RoBeats! 🎧 Music + Rhythm + RPG,All,2017-03-15T12:42:48.02Z,2024-12-13T14:20:32.6949851Z,100,N/A,False,,271135221,RobeatsDev,N/A,459,422268,105255
206989842,Dance Your Blox Off,All,2016-10-21T22:13:39.27Z,2024-12-14T19:04:31.8319672Z,9,N/A,False,,114453064,Focus Dance and Gymnastics,N/A,116,107907,30396
200901618,Rhythm Track 🎸,Sci-Fi,2016-10-05T07:18:22.437Z,2024-12-11T05:35:29.9Z,700,N/A,False,,18291001,Dummiez,N/A,123,97019,22196
100169684,Piano Keyboard v1.1,All,2015-04-04T00:09:16.59Z,2016-11-25T18:58:55.723Z,8,N/A,False,,61370444,NickPatella,N/A,111,96781,10209
12454828,Roblox Talent Show 🎤,All,2009-05-16T06:27:40.913Z,2024-11-25T23:05:25.103Z,25,N/A,False,,228622068,Tyrannizer,N/A,439,294804,79645
5187041254,Kokyu Battlegrounds,All,2023-10-13T20:57:12.923Z,2024-12-09T22:06:27.94Z,15,N/A,False,,777572,BlueTruth,N/A,128,2519,795
5885971085,Age of Titans,Fighting,2024-04-18T13:16:15.613Z,2024-12-14T23:49:37.4301114Z,15,N/A,False,,3148756,Age Of Titans (Official),N/A,5837,7359,1023
6285917365,[LIMITLESS PURPLE] Not just a KJ Game,All,2024-07-18T21:58:07.28Z,2024-12-10T18:40:00.587Z,15,N/A,False,,4403222,Icarisng,N/A,132,4975,1890
5430704238,Murder Mayhem [❄️],Fighting,2023-12-23T03:39:33.477Z,2024-12-14T04:57:59.0817202Z,16,N/A,False,,5023482,Mayhem Studio Games,N/A,262,5371,1517
6489217402,🎄Better Character? ,All,2024-08-30T14:58:12.627Z,2024-12-15T00:03:12.024015Z,16,N/A,False,,2313052,Tidal Studioz,N/A,259,3172,1253
4195129841,(Update) Sans Funny Boss Rush,All,2022-12-18T14:08:00.327Z,2024-12-09T13:55:48.15Z,6,N/A,False,,16625775,puppet016,N/A,163,8864,1929
4324914326,Robot Battle,Fighting,2023-01-26T14:17:18.553Z,2024-11-27T01:15:37.543Z,16,N/A,False,,11580176,youfreakinmeow,N/A,260,4769,1894
5960661974,WW2 Tank Simulator,Fighting,2024-05-07T16:32:56.097Z,2024-12-08T19:04:55.52Z,30,N/A,False,,8578399,0 - Tank Game Group,N/A,251,7081,2664
914423159,bongo cat!mania,Comedy,2018-11-10T20:15:51.613Z,2024-11-26T16:02:54.46Z,10,N/A,False,,2074771,Crabway,N/A,24,25496,3250
5360715404,Bow Battle Arena,All,2023-12-03T06:52:01.147Z,2024-11-18T20:29:54.95Z,14,N/A,False,,50035361,Banjo Lady,N/A,772,71779,11429
4999320908,BEYBLADE CITY [BEYBLADE X Official],All,2023-08-18T05:29:41.53Z,2024-12-06T17:05:43.067Z,30,N/A,False,,11011515,BEYBLADE X,N/A,312,10284,1397
2489019481,[GOJO + SUKUNA] Blox Fruits But Bad,All,2021-04-03T05:05:33.917Z,2024-12-14T00:32:53.2008746Z,12,N/A,False,,21976328,DeadlyKrz,N/A,1109,6906,2134
2993668145,[GREEN GOBLIN]Avenge,All,2021-10-11T22:27:07.207Z,2024-12-14T17:01:50.4510529Z,20,N/A,False,,16702500,MarvelMarvrans,N/A,236,22523,6004
931159924,sno day,Comedy,2018-11-24T03:52:50.363Z,2024-12-01T09:31:53.957Z,30,N/A,False,,71203421,sno bro,N/A,248,162619,20654
6493245305,[20X Stats + HOTFIX💥] SPTS: Return Of The Reaper,All,2024-08-31T11:29:41.84Z,2024-12-14T22:44:03.9752958Z,20,N/A,False,,1315854,DVG Studios,N/A,286,3195,871
5321619756,[❄️UPD] Bladers: Rebirth,Adventure,2023-11-21T21:06:39.653Z,2024-12-14T14:17:54.9550902Z,20,N/A,False,,41663725,BB: X,N/A,1462,69235,4982
1943254200,Randomly Generated Droids,Adventure,2020-08-15T01:33:40.693Z,2024-12-10T13:51:41.677Z,48,N/A,False,,35672500,JustEnoughIdeas,N/A,249,35954,5495
200901618,Rhythm Track 🎸,Sci-Fi,2016-10-05T07:18:22.437Z,2024-12-11T05:35:29.9Z,700,N/A,False,,18291001,Dummiez,N/A,123,97019,22196
5120885191,Anime Ball,Fighting,2023-09-23T19:34:43.587Z,2024-12-07T20:36:31.383Z,16,N/A,False,,100673584,[B:S] Anime Ball,N/A,605,197238,16876
2422985977,Literally FNF!,All,2021-03-06T16:09:45.527Z,2024-12-14T20:44:03.0486717Z,24,N/A,False,,188664858,Dungeon Arcade,N/A,185,283616,73869
4571439504,❄️Life Sentence ,All,2023-04-11T18:35:34.09Z,2024-12-14T19:28:40.8296373Z,35,N/A,False,,38779589,Real Heat Studios,N/A,782,92886,20076
2517626050,[ 🎃HALLOWEEN ] Random Rumble,Fighting,2021-04-14T20:34:07.283Z,2024-11-04T00:24:16.767Z,14,N/A,False,,140978231,Lucky Leek Productions,N/A,299,129616,17788
6128464162,⚡NEED MORE ENERGY⚡ ,Comedy,2024-06-16T14:26:39.223Z,2024-12-14T19:33:14.1469669Z,1,N/A,False,,357294,CheesyGames,N/A,864,523,42
6817880194,Sinister Nutcracker [HORROR],All,2024-11-20T07:51:13.617Z,2024-12-12T14:41:28.017Z,25,N/A,False,,795233,Nousho Games,N/A,130,1112,161
5956634861,Insomnia,Horror,2024-05-06T10:36:32.427Z,2024-12-13T17:19:45.3076009Z,20,N/A,False,,25997460,ZeRoCIient,N/A,9480,32811,7888
